,gene1,gene2
12095,699,740
12096,699,826
12097,699,841
12098,699,843
12099,699,859
12100,699,994
12101,699,1123
12102,699,1128
12103,699,1130
12104,699,1149
12105,699,1150
12106,699,1247
12107,699,1298
12108,699,1327
12109,699,1328
12110,699,1329
12111,699,1367
12112,699,1450
12113,699,1491
12114,699,1493
12115,699,1570
12116,699,1712
12117,699,1932
12118,699,1933
12119,699,1978
12120,699,2001
12121,699,2002
12122,699,2034
12123,699,2035
12124,699,2053
12125,699,2062
12126,699,2105
12127,699,2106
12128,699,2234
12129,699,2238
12130,699,2280
12131,699,2351
12132,699,2542
12133,699,2590
12134,699,2595
12135,699,2664
12136,699,2712
12137,699,2727
12138,699,2797
12139,699,2824
12140,699,2844
12141,699,2855
12142,699,3072
12143,699,3144
12144,699,3145
12145,699,3146
12146,699,3147
12147,699,3204
12148,699,3217
12149,699,3305
12150,699,3307
12151,699,3452
12152,699,3456
12153,699,3636
12154,699,3665
12155,699,3737
12156,699,3738
12157,699,3785
12158,699,3857
12159,699,3884
12160,699,3911
12161,699,4002
12162,699,4003
12163,699,4004
12164,699,4016
12165,699,4022
12166,699,4023
12167,699,4025
12168,699,4236
12169,699,4312
12170,699,4340
12171,699,4353
12172,699,4358
12173,699,4398
12174,699,4407
12175,699,4408
12176,699,4409
12177,699,4644
12178,699,4656
12179,699,4662
12180,699,4738
12181,699,4740
12182,699,5041
12183,699,5042
12184,699,5043
12185,699,5044
12186,699,5045
12187,699,5047
12188,699,5051
12189,699,5054
12190,699,5063
12191,699,5136
12192,699,5576
12193,699,5795
12194,699,5868
12195,699,5903
12196,699,5925
12197,699,6032
12198,699,6052
12199,699,6320
12200,699,6438
12201,699,6517
12202,699,6545
12203,699,6598
12204,699,6665
12205,699,6667
12206,699,6678
12207,699,6687
12208,699,6794
12209,699,6895
12210,699,6991
12211,699,6992
12212,699,6996
12213,699,7062
12214,699,7064
12215,699,7088
12216,699,7089
12217,699,7091
12218,699,7247
12219,699,7322
12220,699,7328
12221,699,7339
12222,699,7355
12223,699,7441
12224,699,7569
12225,699,7744
12226,699,7785
12227,699,7810
12228,699,7811
12229,699,8006
12230,699,8028
12231,699,8040
12232,699,8083
12233,699,8209
12234,699,8210
12235,699,8249
12236,699,8299
12237,699,8393
12238,699,8394
12239,699,8612
12240,699,8647
12241,699,8664
12242,699,8714
12243,699,8777
12244,699,8789
12245,699,8841
12246,699,8860
12247,699,8954
12248,699,9019
12249,699,9057
12250,699,9095
12251,699,9295
12252,699,9297
12253,699,9299
12254,699,9300
12255,699,9505
12256,699,9534
12257,699,9565
12258,699,9651
12259,699,9707
12260,699,9721
12261,699,9722
12262,699,9734
12263,699,9769
12264,699,9885
12265,699,9914
12266,699,9917
12267,699,9919
12268,700,126
12269,700,539
12270,700,699
12271,700,701
12272,700,843
12273,700,1491
12274,700,1493
12275,700,1495
12276,700,1932
12277,700,1933
12278,700,2196
12279,700,2234
12280,700,3065
12281,700,3075
12282,700,3144
12283,700,3146
12284,700,3147
12285,700,3646
12286,700,3781
12287,700,3784
12288,700,3785
12289,700,3786
12290,700,3787
12291,700,4002
12292,700,4003
12293,700,4071
12294,700,4149
12295,700,4407
12296,700,4408
12297,700,4409
12298,700,4879
12299,700,4969
12300,700,4970
12301,700,4971
12302,700,5138
12303,700,5158
12304,700,6032
12305,700,6042
12306,700,6283
12307,700,6617
12308,700,6944
12309,700,7505
12310,700,7580
12311,700,8060
12312,700,8392
12313,700,8393
12314,700,8401
12315,700,8612
12316,700,8648
12317,700,8697
12318,700,8699
12319,700,8777
12320,700,8787
12321,700,8965
12322,700,9277
12323,701,512
12324,701,537
12325,701,698
12326,701,699
12327,701,700
12328,701,842
12329,701,843
12330,701,907
12331,701,1009
12332,701,1491
12333,701,1493
12334,701,1494
12335,701,1495
12336,701,1932
12337,701,1933
12338,701,1934
12339,701,2179
12340,701,2234
12341,701,2340
12342,701,2616
12343,701,2631
12344,701,2727
12345,701,2995
12346,701,3144
12347,701,3145
12348,701,3146
12349,701,3257
12350,701,3258
12351,701,3344
12352,701,3671
12353,701,3859
12354,701,3879
12355,701,4407
12356,701,4408
12357,701,4418
12358,701,4746
12359,701,4837
12360,701,4967
12361,701,4969
12362,701,5017
12363,701,5138
12364,701,5655
12365,701,5941
12366,701,6010
12367,701,6036
12368,701,6044
12369,701,7208
12370,701,7504
12371,701,7505
12372,701,7513
12373,701,7517
12374,701,7739
12375,701,7742
12376,701,8442
12377,701,8612
12378,701,8911
12379,701,9033
12380,701,9360
12381,701,9365
12382,701,9498
12383,702,777
12384,702,843
12385,702,1300
12386,702,1358
12387,702,1491
12388,702,1493
12389,702,1494
12390,702,1495
12391,702,2340
12392,702,2727
12393,702,3257
12394,702,3258
12395,702,6225
12396,702,9360
12397,703,100
12398,703,529
12399,703,537
12400,703,962
12401,703,1006
12402,703,1135
12403,703,1928
12404,703,2231
12405,703,2991
12406,703,3674
12407,703,5045
12408,703,6052
12409,703,6054
12410,703,6123
12411,703,6483
12412,703,8071
12413,703,8621
12414,703,8622
12415,703,8729
12416,703,9218
12417,703,9833
12418,703,9873
12419,703,9919
12420,704,1
12421,704,126
12422,704,128
12423,704,483
12424,704,1113
12425,704,1425
12426,704,1823
12427,704,1928
12428,704,2005
12429,704,2340
12430,704,2429
12431,704,2737
12432,704,2776
12433,704,2777
12434,704,3110
12435,704,3118
12436,704,3672
12437,704,3825
12438,704,3861
12439,704,4024
12440,704,4656
12441,704,4691
12442,704,4692
12443,704,4696
12444,704,4957
12445,704,5047
12446,704,5088
12447,704,5109
12448,704,5157
12449,704,5910
12450,704,6181
12451,704,6225
12452,704,6476
12453,704,6657
12454,704,6724
12455,704,6787
12456,704,6895
12457,704,6939
12458,704,6941
12459,704,7152
12460,704,7317
12461,704,8018
12462,704,8394
12463,704,8526
12464,704,8604
12465,704,8621
12466,704,9386
12467,704,9479
12468,704,9565
12469,705,707
12470,705,712
12471,705,715
12472,705,716
12473,705,3255
12474,705,3256
12475,705,3752
12476,705,4665
12477,705,5007
12478,705,5009
12479,705,6225
12480,705,9685
12481,706,7442
12482,706,9622
12483,707,537
12484,707,705
12485,707,709
12486,707,712
12487,707,715
12488,707,716
12489,707,874
12490,707,899
12491,707,1201
12492,707,1960
12493,707,2254
12494,707,2256
12495,707,2446
12496,707,2645
12497,707,2647
12498,707,2839
12499,707,3255
12500,707,3787
12501,707,3906
12502,707,3908
12503,707,4046
12504,707,4091
12505,707,4837
12506,707,5007
12507,707,5120
12508,707,5679
12509,707,6879
12510,707,7237
12511,707,7442
12512,707,7707
12513,707,7735
12514,707,7978
12515,707,8024
12516,707,8026
12517,707,8469
12518,707,9034
12519,707,9799
12520,707,9838
12521,708,899
12522,708,2669
12523,708,6516
12524,708,6752
12525,708,6761
12526,708,9558
12527,709,281
12528,709,490
12529,709,537
12530,709,707
12531,709,715
12532,709,899
12533,709,1181
12534,709,1186
12535,709,1327
12536,709,1328
12537,709,1331
12538,709,1737
12539,709,2669
12540,709,3255
12541,709,3256
12542,709,3304
12543,709,3905
12544,709,4011
12545,709,4046
12546,709,4156
12547,709,5009
12548,709,6129
12549,709,6130
12550,709,7109
12551,709,7343
12552,709,7442
12553,709,8548
12554,709,8813
12555,709,9106
12556,709,9236
12557,709,9325
12558,709,9518
12559,709,9622
12560,709,9799
12561,710,3782
12562,710,6918
12563,710,9814
12564,711,3256
12565,711,5008
12566,711,5009
12567,711,6283
12568,711,6601
12569,711,8800
12570,712,402
12571,712,468
12572,712,705
12573,712,707
12574,712,830
12575,712,1141
12576,712,2995
12577,712,3255
12578,712,3256
12579,712,4651
12580,712,5008
12581,712,5009
12582,712,8611
12583,712,8719
12584,712,9622
12585,713,7101
12586,713,7188
12587,713,8412
12588,713,8607
12589,715,86
12590,715,705
12591,715,707
12592,715,709
12593,715,764
12594,715,876
12595,715,899
12596,715,1162
12597,715,1201
12598,715,1264
12599,715,1468
12600,715,1764
12601,715,2254
12602,715,2570
12603,715,2579
12604,715,2594
12605,715,2669
12606,715,2839
12607,715,2880
12608,715,2882
12609,715,3062
12610,715,3255
12611,715,3256
12612,715,3375
12613,715,3521
12614,715,3660
12615,715,3961
12616,715,4023
12617,715,4046
12618,715,4091
12619,715,4242
12620,715,4489
12621,715,4515
12622,715,4904
12623,715,5009
12624,715,5135
12625,715,5174
12626,715,5226
12627,715,6225
12628,715,6408
12629,715,6438
12630,715,6440
12631,715,6457
12632,715,6544
12633,715,6685
12634,715,6868
12635,715,7173
12636,715,7174
12637,715,7197
12638,715,7355
12639,715,7444
12640,715,7575
12641,715,7703
12642,715,7759
12643,715,8111
12644,715,8444
12645,715,8480
12646,715,8733
12647,715,8830
12648,715,8831
12649,715,8860
12650,715,8974
12651,715,8985
12652,715,9092
12653,715,9588
12654,715,9719
12655,715,9799
12656,716,537
12657,716,705
12658,716,707
12659,716,830
12660,716,1719
12661,716,2053
12662,716,2727
12663,716,3169
12664,716,3255
12665,716,3256
12666,716,3670
12667,716,4309
12668,716,4999
12669,716,5008
12670,716,5009
12671,716,6225
12672,716,7037
12673,716,7492
12674,716,8083
12675,716,8111
12676,716,8390
12677,716,8611
12678,716,8697
12679,716,8904
12680,716,9602
12681,717,291
12682,717,378
12683,717,1156
12684,717,1450
12685,717,1724
12686,717,1947
12687,717,2027
12688,717,2613
12689,717,2674
12690,717,3072
12691,717,3910
12692,717,4155
12693,717,4286
12694,717,4331
12695,717,4387
12696,717,5141
12697,717,5707
12698,717,5833
12699,717,5965
12700,717,6113
12701,717,6408
12702,717,6417
12703,717,6452
12704,717,7203
12705,717,7240
12706,717,7308
12707,717,8116
12708,717,8875
12709,717,8884
12710,717,9327
12711,717,9530
12712,717,9541
12713,717,9548
12714,717,9732
12715,717,9913
12716,718,7785
12717,718,9129
12718,719,350
12719,719,355
12720,719,537
12721,719,554
12722,719,2530
12723,719,2819
12724,719,2958
12725,719,3312
12726,719,4353
12727,719,4680
12728,719,4853
12729,719,4868
12730,719,7151
12731,719,7328
12732,719,7330
12733,719,7354
12734,719,7361
12735,719,7637
12736,719,7785
12737,719,8314
12738,719,8536
12739,719,8870
12740,719,8871
12741,719,9150
12742,719,9708
12743,719,9917
12744,720,62
12745,720,131
12746,720,335
12747,720,343
12748,720,483
12749,720,489
12750,720,493
12751,720,699
12752,720,773
12753,720,774
12754,720,787
12755,720,790
12756,720,871
12757,720,912
12758,720,927
12759,720,936
12760,720,971
12761,720,972
12762,720,973
12763,720,1010
12764,720,1247
12765,720,1414
12766,720,1456
12767,720,1472
12768,720,1593
12769,720,1599
12770,720,1600
12771,720,1928
12772,720,1954
12773,720,1999
12774,720,2184
12775,720,2215
12776,720,2242
12777,720,2542
12778,720,2550
12779,720,2613
12780,720,2647
12781,720,2659
12782,720,2669
12783,720,2727
12784,720,2799
12785,720,2835
12786,720,2836
12787,720,2855
12788,720,2940
12789,720,2944
12790,720,2984
12791,720,3021
12792,720,3170
12793,720,3221
12794,720,3466
12795,720,3781
12796,720,3787
12797,720,3839
12798,720,3860
12799,720,3885
12800,720,4014
12801,720,4048
12802,720,4156
12803,720,4206
12804,720,4421
12805,720,4498
12806,720,4520
12807,720,4702
12808,720,4962
12809,720,5031
12810,720,5045
12811,720,5122
12812,720,5123
12813,720,5131
12814,720,5138
12815,720,5139
12816,720,5145
12817,720,5172
12818,720,5576
12819,720,5579
12820,720,5696
12821,720,5699
12822,720,5789
12823,720,5892
12824,720,5903
12825,720,5963
12826,720,6059
12827,720,6090
12828,720,6214
12829,720,6224
12830,720,6225
12831,720,6302
12832,720,6395
12833,720,6487
12834,720,6509
12835,720,6639
12836,720,6655
12837,720,6905
12838,720,6939
12839,720,7002
12840,720,7007
12841,720,7033
12842,720,7101
12843,720,7215
12844,720,7368
12845,720,7372
12846,720,7373
12847,720,7380
12848,720,7433
12849,720,7445
12850,720,7459
12851,720,7524
12852,720,7531
12853,720,7563
12854,720,7580
12855,720,7647
12856,720,7676
12857,720,7761
12858,720,8028
12859,720,8092
12860,720,8116
12861,720,8131
12862,720,8390
12863,720,8391
12864,720,8397
12865,720,8401
12866,720,8405
12867,720,8407
12868,720,8412
12869,720,8415
12870,720,8489
12871,720,8526
12872,720,8620
12873,720,8697
12874,720,8716
12875,720,8868
12876,720,8869
12877,720,8949
12878,720,8961
12879,720,8976
12880,720,8984
12881,720,8985
12882,720,9012
12883,720,9084
12884,720,9270
12885,720,9277
12886,720,9278
12887,720,9286
12888,720,9327
12889,720,9354
12890,720,9367
12891,720,9489
12892,720,9582
12893,720,9673
12894,720,9676
12895,720,9719
12896,720,9732
12897,720,9861
12898,720,9881
12899,720,9882
12900,720,9894
12901,720,9895
12902,720,9958
12903,720,10005
12904,721,283
12905,721,371
12906,721,776
12907,721,1104
12908,721,1181
12909,721,1186
12910,721,1207
12911,721,1514
12912,721,1943
12913,721,2036
12914,721,2377
12915,721,2528
12916,721,2529
12917,721,2571
12918,721,2600
12919,721,2601
12920,721,2835
12921,721,2967
12922,721,2968
12923,721,2969
12924,721,3307
12925,721,3344
12926,721,3404
12927,721,3634
12928,721,4024
12929,721,4318
12930,721,4338
12931,721,4385
12932,721,4419
12933,721,4420
12934,721,4887
12935,721,4925
12936,721,4928
12937,721,4946
12938,721,4986
12939,721,4987
12940,721,5042
12941,721,5051
12942,721,5101
12943,721,5164
12944,721,5916
12945,721,6015
12946,721,6207
12947,721,6554
12948,721,6566
12949,721,6662
12950,721,6842
12951,721,6879
12952,721,7122
12953,721,7139
12954,721,7174
12955,721,7197
12956,721,7447
12957,721,7448
12958,721,7451
12959,721,7478
12960,721,7515
12961,721,7623
12962,721,7641
12963,721,7796
12964,721,8092
12965,721,8093
12966,721,8538
12967,721,8759
12968,721,8982
12969,721,8984
12970,721,8985
12971,721,9095
12972,721,9682
12973,721,9734
12974,721,9866
12975,721,9867
12976,721,9868
12977,722,3886
12978,723,6225
12979,724,2141
12980,724,8940
12981,725,765
12982,725,766
12983,725,3095
12984,728,6225
12985,729,9153
12986,730,98
12987,730,126
12988,730,956
12989,730,1267
12990,730,1812
12991,730,2092
12992,730,2109
12993,730,2203
12994,730,2864
12995,730,2893
12996,730,3284
12997,730,3787
12998,730,3847
12999,730,4014
13000,730,4063
13001,730,4890
13002,730,5791
13003,730,6191
13004,730,6237
13005,730,6324
13006,730,6399
13007,730,7353
13008,730,7355
13009,730,8818
13010,730,9456
13011,730,9702
13012,730,9906
13013,732,1
13014,732,199
13015,732,244
13016,732,274
13017,732,335
13018,732,699
13019,732,736
13020,732,1450
13021,732,1451
13022,732,1570
13023,732,1719
13024,732,2062
13025,732,2552
13026,732,2613
13027,732,2769
13028,732,2855
13029,732,2957
13030,732,2991
13031,732,3230
13032,732,3231
13033,732,3515
13034,732,3786
13035,732,3831
13036,732,4234
13037,732,4290
13038,732,4302
13039,732,4407
13040,732,4798
13041,732,5008
13042,732,5041
13043,732,5047
13044,732,5048
13045,732,5098
13046,732,5789
13047,732,5932
13048,732,5947
13049,732,6042
13050,732,6408
13051,732,6707
13052,732,6787
13053,732,6789
13054,732,7080
13055,732,7088
13056,732,8116
13057,732,8311
13058,732,8392
13059,732,8614
13060,732,8958
13061,732,9153
13062,732,9218
13063,732,9219
13064,732,9312
13065,732,9319
13066,732,9502
13067,732,9558
13068,733,2062
13069,733,3255
13070,733,7881
13071,733,9312
13072,734,275
13073,734,777
13074,734,1189
13075,734,1720
13076,734,4234
13077,734,6516
13078,734,7764
13079,735,1855
13080,735,2062
13081,735,7245
13082,736,732
13083,736,824
13084,736,839
13085,736,972
13086,736,1943
13087,736,2228
13088,736,2613
13089,736,2669
13090,736,2855
13091,736,3230
13092,736,3349
13093,736,3871
13094,736,3872
13095,736,3873
13096,736,3874
13097,736,4615
13098,736,4879
13099,736,5573
13100,736,5948
13101,736,5997
13102,736,6212
13103,736,7195
13104,736,7580
13105,736,8311
13106,736,8392
13107,736,9394
13108,737,4818
13109,737,6055
13110,737,7764
13111,738,538
13112,738,1575
13113,738,2062
13114,738,4320
13115,738,4321
13116,738,4374
13117,738,4407
13118,738,6539
13119,738,6866
13120,738,9219
13121,738,9522
13122,738,9866
13123,739,244
13124,739,408
13125,739,699
13126,739,874
13127,739,1135
13128,739,1139
13129,739,1149
13130,739,1443
13131,739,1450
13132,739,1575
13133,739,1719
13134,739,1720
13135,739,1997
13136,739,2000
13137,739,2062
13138,739,2552
13139,739,2574
13140,739,2613
13141,739,2669
13142,739,2769
13143,739,2855
13144,739,3515
13145,739,3786
13146,739,3831
13147,739,4234
13148,739,4320
13149,739,4321
13150,739,4374
13151,739,4407
13152,739,4546
13153,739,4910
13154,739,5098
13155,739,5138
13156,739,5789
13157,739,5932
13158,739,6146
13159,739,6366
13160,739,6420
13161,739,6438
13162,739,6707
13163,739,6798
13164,739,6866
13165,739,7245
13166,739,7355
13167,739,7637
13168,739,7809
13169,739,8116
13170,739,8268
13171,739,8299
13172,739,8589
13173,739,8728
13174,739,8777
13175,739,8789
13176,739,8957
13177,739,8958
13178,739,9201
13179,739,9218
13180,739,9219
13181,739,9319
13182,739,9327
13183,739,9362
13184,739,9502
13185,739,9892
13186,740,699
13187,740,936
13188,740,1450
13189,740,1575
13190,740,2769
13191,740,3782
13192,740,3860
13193,740,4320
13194,740,5915
13195,740,8940
13196,741,890
13197,741,1123
13198,741,2001
13199,741,2824
13200,741,6147
13201,741,6170
13202,741,6707
13203,741,7080
13204,741,7088
13205,741,7637
13206,741,7681
13207,741,8985
13208,741,9153
13209,741,9913
13210,742,1117
13211,742,2354
13212,742,2355
13213,742,2357
13214,742,2358
13215,742,6147
13216,742,7088
13217,742,8363
13218,742,9913
13219,743,8985
13220,743,9913
13221,744,244
13222,744,2669
13223,744,7637
13224,744,8711
13225,744,9153
13226,751,4250
13227,751,4548
13228,751,4828
13229,751,5801
13230,751,5839
13231,751,6991
13232,751,7614
13233,751,9052
13234,753,425
13235,753,755
13236,753,2193
13237,753,2769
13238,753,2832
13239,753,2991
13240,753,3515
13241,753,3757
13242,753,3908
13243,753,6203
13244,753,7355
13245,753,8957
13246,753,8958
13247,753,9153
13248,753,9159
13249,753,9177
13250,755,136
13251,755,285
13252,755,753
13253,755,760
13254,755,762
13255,755,841
13256,755,900
13257,755,1232
13258,755,1354
13259,755,1375
13260,755,1539
13261,755,1614
13262,755,1682
13263,755,1906
13264,755,2712
13265,755,2819
13266,755,2832
13267,755,3112
13268,755,3113
13269,755,3513
13270,755,3577
13271,755,4402
13272,755,4410
13273,755,4674
13274,755,4701
13275,755,4702
13276,755,4757
13277,755,6401
13278,755,6598
13279,755,6711
13280,755,6956
13281,755,7011
13282,755,7323
13283,755,7324
13284,755,7328
13285,755,7355
13286,755,7361
13287,755,7386
13288,755,7400
13289,755,7403
13290,755,7511
13291,755,7565
13292,755,7875
13293,755,8284
13294,755,8746
13295,755,8957
13296,755,8958
13297,755,8988
13298,755,9019
13299,755,9153
13300,755,9159
13301,755,9177
13302,755,9269
13303,755,9551
13304,755,9739
13305,755,9868
13306,755,9925
13307,755,9926
13308,756,335
13309,756,763
13310,756,2669
13311,756,7278
13312,756,7500
13313,756,7722
13314,756,7726
13315,756,8219
13316,756,8958
13317,757,6663
13318,758,2952
13319,758,3445
13320,758,4305
13321,758,9914
13322,759,276
13323,759,5975
13324,759,7736
13325,760,1
13326,760,291
13327,760,477
13328,760,755
13329,760,761
13330,760,762
13331,760,763
13332,760,764
13333,760,835
13334,760,1123
13335,760,1378
13336,760,1394
13337,760,1465
13338,760,1612
13339,760,1613
13340,760,1614
13341,760,1615
13342,760,1617
13343,760,1981
